User ID,Age,Gender,Height (cm),Weight (kg),BMI,Step Count,Distance (m),Calories Burned,Activity Type,Duration (min),Heart Rate (bpm),Sleep Duration (hrs),Stress Level,Hydration Level (L),Temperature (C),Workout Frequency (days/week),Activity Intensity,Fitness Status
User_6133,39,Male,165,59,21.6712580348944,12141,9712.800000000001,379,Swimming,69,64,6,Low,1.8918181812370005,37.27158369890873,5,Low,Not Fit
User_6134,39,Male,171,62,21.20310522895934,11272,9017.6,629,Cycling,32,87,8,High,1.8308167798771968,37.00718276231832,5,Moderate,Not Fit
User_6135,37,Male,158,80,32.046146450889275,6881,5504.8,228,Walking,113,63,8,High,3.1200774697649574,36.54339674840267,4,High,Not Fit
User_6136,32,Female,171,51,17.441263978660103,11340,9072.0,116,Swimming,74,82,9,Low,3.003588290065836,36.50380730913213,5,Moderate,Not Fit
User_6137,44,Female,184,59,17.426748582230623,7404,5923.200000000001,516,Running,65,89,5,Low,1.6946045336776325,36.66631700103885,4,Low,Not Fit
User_6138,26,Female,156,57,23.422090729783037,10888,8710.4,294,Swimming,57,86,6,Medium,3.247964714951307,37.482572581833566,2,Low,Fit
User_6139,45,Female,177,54,17.236426314277505,5629,4503.2,417,Cycling,86,75,7,Low,2.009181974989881,37.18150786300309,4,Moderate,Not Fit
User_6140,25,Female,164,84,31.231409875074366,3374,2699.2000000000003,217,Cycling,109,83,8,Medium,2.517222480974542,37.05512203567412,2,Low,Not Fit
User_6141,22,Male,150,72,32.0,9357,7485.6,337,Swimming,77,81,6,Medium,2.5909263020781994,36.90005196903521,3,High,Not Fit
User_6142,28,Female,176,69,22.275309917355372,3316,2652.8,467,Running,86,86,5,Low,2.481968273325646,36.64816445901071,4,Low,Not Fit
User_6143,27,Male,186,85,24.56931437160365,9892,7913.6,743,Walking,31,81,6,Medium,2.611270963945561,37.027337083521736,4,Low,Fit
User_6144,23,Male,168,52,18.42403628117914,7980,6384.0,362,Swimming,58,60,7,Medium,2.9337647252478094,36.852420751560146,3,Low,Not Fit
User_6145,21,Female,175,78,25.46938775510204,10899,8719.2,389,Swimming,82,89,8,Low,2.3653069375425337,37.275157739039784,5,Low,Not Fit
User_6146,44,Female,166,86,31.20917404557991,12160,9728.0,207,Walking,81,64,9,Medium,2.199699107479516,37.08236762426617,4,High,Not Fit
User_6147,42,Female,179,90,28.089010954714272,6169,4935.200000000001,171,Swimming,48,61,9,Low,3.284741431106921,36.74620088289496,2,Low,Not Fit
User_6148,25,Female,164,85,31.603212373587155,13016,10412.800000000001,186,Running,66,65,9,High,2.781961757065771,37.188922671157684,4,Low,Not Fit
User_6149,35,Female,166,72,26.1286108288576,11809,9447.2,796,Walking,79,71,7,Medium,2.365812126312539,36.80034614026816,5,High,Not Fit
User_6150,32,Male,163,68,25.59373706198954,5049,4039.2000000000003,375,Cycling,81,62,9,Low,3.239571398197981,37.404003129400024,4,Low,Not Fit
User_6151,38,Female,185,89,26.004382761139514,7576,6060.8,634,Swimming,120,68,9,Low,1.5568108018090074,36.7601938610578,5,Moderate,Not Fit
User_6152,29,Female,171,54,18.467220683287167,9352,7481.6,660,Swimming,84,72,7,Medium,3.1363642148820134,36.64661832306128,3,High,Not Fit
User_6153,44,Female,184,77,22.743383742911153,10522,8417.6,327,Running,78,82,5,High,1.770584105661764,36.50564718680886,5,Moderate,Not Fit
User_6154,45,Female,167,53,19.003908350962746,11681,9344.800000000001,298,Cycling,77,83,7,Low,2.695354452559906,36.893358104093565,2,Low,Fit
User_6155,44,Female,172,61,20.61925365062196,7576,6060.8,248,Walking,49,73,8,High,2.760987266861632,37.09819084506803,4,Low,Not Fit
User_6156,37,Male,178,82,25.88057063502083,5177,4141.6,624,Swimming,36,73,8,Medium,1.9793154942710227,37.48704362487377,5,Low,Not Fit
User_6157,21,Male,182,53,16.000483033450067,13596,10876.800000000001,691,Swimming,49,83,7,High,1.9469578181074552,36.65318865415562,4,Moderate,Not Fit
User_6158,21,Male,164,70,26.026174895895306,6454,5163.200000000001,489,Walking,114,84,8,Low,2.0428812867383765,37.306018764279806,5,Moderate,Not Fit
User_6159,34,Male,163,69,25.970115548195267,11986,9588.800000000001,575,Walking,35,89,5,Medium,2.563198957068966,36.714429453904,2,Moderate,Not Fit
User_6160,44,Male,185,61,17.82322863403944,12588,10070.400000000001,664,Running,90,66,7,High,1.7005061010637177,36.78722562587227,5,Moderate,Not Fit
User_6161,39,Male,177,91,29.046570270356536,10397,8317.6,374,Cycling,102,73,9,Medium,1.8917486020849676,37.11850530815398,2,Low,Not Fit
User_6162,37,Female,166,71,25.76571345623458,7795,6236.0,358,Walking,91,77,8,Low,1.9248663363326128,37.07670695607079,2,Moderate,Not Fit
User_6163,24,Female,175,73,23.836734693877553,3677,2941.6000000000004,236,Walking,103,77,7,Low,3.329656398600017,36.82581010145213,4,High,Not Fit
User_6164,25,Female,154,70,29.515938606847698,11565,9252.0,708,Swimming,50,64,6,High,2.5688668282284937,37.081527306131946,5,Moderate,Not Fit
User_6165,41,Female,153,73,31.184587124610193,9266,7412.8,164,Swimming,62,69,9,High,3.1142456924723882,36.965287932460875,5,Low,Not Fit
User_6166,31,Female,174,68,22.460034350640772,3937,3149.6000000000004,220,Swimming,41,74,8,Medium,3.1121223982817106,37.45922676895848,5,Low,Not Fit
User_6167,42,Male,161,66,25.461980633463213,3808,3046.4,571,Swimming,45,74,7,High,1.7049190491576849,36.53672138287369,5,Moderate,Not Fit
User_6168,42,Male,179,70,21.847008520333322,10741,8592.800000000001,711,Running,52,65,5,Medium,2.508424923772253,37.017566940257936,3,Moderate,Not Fit
User_6169,28,Male,155,87,36.21227887617065,6991,5592.8,259,Walking,120,65,7,High,2.884997890688715,37.29869644047913,4,Low,Not Fit
User_6170,30,Male,161,50,19.28937926777516,13920,11136.0,266,Swimming,43,63,7,Low,1.5091090450173377,36.75352556915287,3,High,Not Fit
User_6171,23,Female,171,66,22.571047501795427,10419,8335.2,205,Swimming,112,88,9,Low,1.9985631562702422,37.41634901838801,3,High,Not Fit
User_6172,29,Female,170,53,18.339100346020764,8975,7180.0,459,Walking,60,79,9,Medium,1.9875414224742523,36.813713579658796,3,Moderate,Not Fit
User_6173,40,Male,175,62,20.244897959183675,9874,7899.200000000001,454,Walking,81,61,8,High,2.5322456266419042,37.43932430704354,4,Low,Not Fit
User_6174,29,Male,170,65,22.49134948096886,7284,5827.200000000001,215,Cycling,85,68,6,Low,3.280620469482166,37.34557919029418,5,Moderate,Fit
User_6175,38,Female,169,73,25.55932915514163,14101,11280.800000000001,338,Cycling,65,61,7,High,1.6512021155405257,37.395122284648046,4,High,Not Fit
User_6176,37,Female,182,75,22.6421929718633,5154,4123.2,353,Cycling,25,68,8,Low,2.5926386971081268,37.09660998861543,4,Moderate,Fit
User_6177,35,Male,170,86,29.75778546712803,6971,5576.8,274,Swimming,53,65,5,Medium,1.743386240172849,36.89985781606213,2,High,Not Fit
User_6178,29,Male,172,57,19.2671714440238,3652,2921.6000000000004,575,Running,45,84,7,Medium,3.1435485542444144,37.17887331379554,4,High,Not Fit
User_6179,35,Female,170,73,25.25951557093426,14883,11906.400000000001,562,Swimming,94,65,7,Low,2.244002596436356,37.1891647115468,5,Low,Not Fit
User_6180,31,Male,184,73,21.561909262759922,4918,3934.4,346,Walking,48,78,6,Medium,1.947954819816978,37.237599360989414,5,Low,Not Fit
User_6181,29,Male,179,86,26.840610467838083,14091,11272.800000000001,151,Running,45,71,7,High,2.1431290866872583,37.254744583064806,4,Moderate,Not Fit
User_6182,37,Female,165,55,20.202020202020204,3325,2660.0,723,Running,107,80,8,High,2.227002290624745,37.426084524751246,4,High,Not Fit
User_6183,22,Female,183,72,21.49959688255845,4102,3281.6000000000004,470,Running,118,67,7,High,3.369269076129939,36.77798852038983,4,Moderate,Not Fit
User_6184,38,Female,176,74,23.889462809917354,12185,9748.0,518,Walking,64,65,9,High,2.9701413947603834,36.63673258483136,2,High,Not Fit
User_6185,41,Female,164,61,22.679952409280194,14030,11224.0,247,Swimming,39,62,5,High,2.6036187099974546,37.18411976592209,4,Moderate,Not Fit
User_6186,38,Female,164,57,21.192742415229034,10333,8266.4,647,Running,117,84,6,Medium,3.40424854370188,37.02429452866571,2,Low,Fit
User_6187,37,Female,157,75,30.427197857925268,3517,2813.6000000000004,657,Walking,96,74,8,Low,3.2738609654696216,36.72810935788075,3,Moderate,Not Fit
User_6188,26,Female,185,45,13.148283418553687,9380,7504.0,391,Swimming,25,77,9,High,2.698100530503388,37.009060200700084,2,High,Not Fit
User_6189,38,Female,165,61,22.4058769513315,3681,2944.8,447,Cycling,111,70,8,Low,3.4534072157104863,36.98984420703391,3,Low,Not Fit
User_6190,22,Female,155,82,34.131113423517164,9188,7350.400000000001,144,Swimming,54,69,5,Medium,3.443939192371861,37.39725512846827,4,High,Not Fit
User_6191,27,Male,168,53,18.77834467120182,7502,6001.6,550,Walking,88,61,7,Medium,2.968969924763374,36.9814132290969,5,Moderate,Fit
User_6192,22,Female,179,81,25.280109859242845,4287,3429.6000000000004,741,Cycling,57,61,8,Low,2.760419684999964,36.73049102537477,5,Moderate,Not Fit
User_6193,44,Female,168,88,31.17913832199547,11489,9191.2,135,Swimming,96,67,8,Low,2.4530373949904014,37.28031353634205,2,Moderate,Not Fit
User_6194,40,Male,163,65,24.46460160337235,12862,10289.6,315,Cycling,50,89,9,Medium,3.0032412226930925,37.00230796376104,2,High,Fit
User_6195,29,Female,150,65,28.88888888888889,9470,7576.0,374,Cycling,82,68,8,Low,3.041686493106373,36.726873522344036,3,High,Not Fit
User_6196,26,Female,164,74,27.513384889946465,6745,5396.0,743,Cycling,68,84,7,Low,2.780869061820975,37.17546731091955,2,Low,Not Fit
User_6197,43,Female,153,66,28.194284249647573,14043,11234.400000000001,152,Walking,117,85,9,Medium,2.4293346695926212,37.21781899649433,2,Moderate,Not Fit
User_6198,32,Female,151,95,41.6648392614359,12610,10088.0,377,Cycling,70,65,5,Low,2.0207218136967944,36.768591866274754,4,Low,Not Fit
User_6199,31,Male,152,70,30.297783933518005,8249,6599.200000000001,148,Swimming,88,78,6,Medium,1.5421335469012183,36.974663197690404,5,Moderate,Not Fit
User_6200,45,Female,173,70,23.38868655818771,11436,9148.800000000001,238,Running,107,63,6,High,2.0036310983992194,36.583884814220774,5,Moderate,Not Fit
User_6201,32,Female,170,79,27.33564013840831,5562,4449.6,767,Running,45,82,5,Low,1.9071705238826433,37.03256344673911,3,Low,Not Fit
User_6202,29,Female,162,69,26.291723822588015,10502,8401.6,599,Walking,107,74,7,High,1.5658569209356452,36.660158668573565,3,High,Not Fit
User_6203,44,Female,169,82,28.71047932495361,5518,4414.400000000001,161,Cycling,55,86,9,Medium,2.1530105873208063,36.83743100470841,4,Moderate,Not Fit
User_6204,34,Female,161,64,24.690405462752206,9129,7303.200000000001,180,Walking,61,80,5,Medium,2.4392243536375666,37.06268506011158,3,Moderate,Not Fit
User_6205,26,Female,164,81,30.116002379535995,11850,9480.0,326,Swimming,82,64,9,High,2.3647650762697845,37.17226821551203,2,Moderate,Not Fit
User_6206,27,Male,180,71,21.91358024691358,12299,9839.2,339,Walking,70,79,8,Medium,2.473235720707397,36.51549538081638,2,High,Fit
User_6207,20,Female,166,66,23.95122659311947,14248,11398.400000000001,372,Cycling,67,61,9,High,2.419395980782199,37.389504000677476,5,High,Not Fit
User_6208,29,Female,162,80,30.48315805517451,14091,11272.800000000001,513,Walking,115,60,5,Low,2.526748136489913,37.075266006101074,2,Low,Not Fit
User_6209,39,Male,167,46,16.493958191401628,7963,6370.400000000001,774,Running,70,79,7,Low,2.387806516654485,36.76426712548305,5,Moderate,Not Fit
User_6210,35,Male,156,58,23.83300460223537,12104,9683.2,351,Cycling,120,87,8,Medium,2.761821061832534,36.76033161953488,3,Low,Fit
User_6211,45,Male,167,95,34.06360930832945,12163,9730.4,734,Running,54,68,5,Medium,1.7790478365617657,37.046560419310204,3,Moderate,Not Fit
User_6212,25,Male,158,70,28.040378144528116,6003,4802.400000000001,120,Running,50,71,6,Low,2.024568358801494,36.907989656178025,5,Moderate,Not Fit
User_6213,44,Female,176,61,19.692665289256198,8537,6829.6,155,Cycling,68,87,9,Low,2.0749675121827993,37.474139448478155,2,Moderate,Fit
User_6214,21,Female,180,49,15.123456790123456,10725,8580.0,682,Walking,81,67,7,Low,2.6067318672403985,37.29540254133082,4,High,Not Fit
User_6215,40,Male,172,52,17.577068685776098,11290,9032.0,221,Running,110,76,5,Medium,2.6649396373088328,37.2056068375355,3,High,Not Fit
User_6216,23,Female,151,86,37.71764396298408,8179,6543.200000000001,306,Swimming,81,78,7,Medium,2.754001565427215,37.38752540208118,2,Low,Not Fit
User_6217,43,Male,169,69,24.158817968558527,12469,9975.2,290,Swimming,91,82,5,High,2.4951411282986555,36.540413070083325,5,Moderate,Not Fit
User_6218,42,Female,165,55,20.202020202020204,13581,10864.800000000001,462,Cycling,92,77,7,Low,3.4843827132698886,36.85151460427177,3,Low,Fit
User_6219,27,Female,188,58,16.410140334993212,10053,8042.400000000001,653,Walking,82,82,9,Medium,2.7014503819748876,37.4109541450182,3,High,Not Fit
User_6220,35,Female,176,94,30.34607438016529,8924,7139.200000000001,448,Cycling,115,88,7,High,3.40920637325681,36.52867197298655,4,Moderate,Not Fit
User_6221,29,Female,163,63,23.711844630960897,14854,11883.2,255,Cycling,26,71,6,High,2.1210928836281564,37.053005887591034,2,Moderate,Not Fit
User_6222,24,Female,163,73,27.475629493018182,3993,3194.4,391,Cycling,55,90,5,Medium,1.6096204494258313,37.22353495674088,2,High,Not Fit
User_6223,20,Female,171,85,29.06877329776684,5610,4488.0,514,Cycling,76,87,5,High,1.9286504374136972,36.96516628600548,5,Low,Not Fit
User_6224,22,Female,169,77,26.959840341724732,8100,6480.0,435,Cycling,60,63,7,Medium,1.7347504489679424,37.48412245412888,2,High,Not Fit
User_6225,34,Male,187,63,18.015956990477278,3910,3128.0,383,Cycling,103,67,9,Medium,2.02734147887128,36.938415918738386,2,High,Not Fit
User_6226,37,Female,163,83,31.239414355075468,14842,11873.6,702,Walking,82,67,9,Low,1.9271070411646862,36.63014247421765,4,High,Not Fit
User_6227,27,Male,174,72,23.781212841854934,4623,3698.4,600,Walking,38,62,5,High,1.835817014274588,37.190086732103204,5,Moderate,Not Fit
User_6228,26,Female,175,76,24.816326530612244,14713,11770.400000000001,544,Cycling,22,79,5,High,2.533293932483083,36.608261655769944,5,Low,Not Fit
User_6229,36,Female,166,57,20.685150239512268,10125,8100.0,662,Swimming,117,72,6,Low,2.8955412197605797,36.96823098265933,2,Low,Fit
User_6230,34,Female,180,62,19.1358024691358,11388,9110.4,467,Running,82,89,9,Medium,2.5198167779046843,37.24459667664169,2,Moderate,Fit
User_6231,29,Male,167,78,27.968016063681024,4372,3497.6000000000004,622,Cycling,38,72,9,High,3.2742861539891734,36.50625854239902,4,Moderate,Not Fit
User_6232,37,Female,163,59,22.20633068613798,13800,11040.0,769,Cycling,47,87,5,Medium,2.629246227731806,36.830556355022765,2,High,Not Fit
User_6233,31,Female,169,63,22.058051188683873,12300,9840.0,322,Walking,96,79,8,Medium,2.8113102969691086,36.68112614621713,3,High,Fit
User_6234,39,Male,174,69,22.79032897344431,3349,2679.2000000000003,141,Running,95,60,7,Low,2.8772491468790324,37.48510404028578,3,Low,Not Fit
User_6235,21,Female,168,68,24.092970521541954,12252,9801.6,333,Running,49,75,8,Low,3.1151100578175237,36.72866025095337,4,Low,Fit
User_6236,36,Male,173,73,24.3910588392529,5081,4064.8,542,Running,103,80,6,High,2.0806239467021888,36.80380050367129,4,Moderate,Not Fit
User_6237,45,Male,174,79,26.09327520147972,11376,9100.800000000001,782,Walking,70,84,6,Medium,2.649152448999449,37.246573923530015,4,High,Not Fit
User_6238,35,Female,158,45,18.02595737862522,9663,7730.400000000001,142,Cycling,103,86,6,Low,1.8352312665013888,36.90418703515528,4,High,Not Fit
User_6239,40,Female,173,56,18.710949246550168,14674,11739.2,515,Cycling,28,70,6,High,2.7517461031178096,37.38992482841805,3,Low,Not Fit
User_6240,25,Male,179,68,21.22280827689523,4916,3932.8,353,Running,104,80,6,High,1.991734069673171,36.75997425079353,2,Low,Not Fit
User_6241,23,Female,155,48,19.979188345473464,13992,11193.6,465,Walking,36,71,8,High,3.396446438337902,37.35318724538023,3,High,Not Fit
User_6242,43,Male,185,73,21.32943754565376,5125,4100.0,251,Walking,102,90,6,High,3.284544470946538,36.83571625409265,3,Moderate,Not Fit
User_6243,37,Female,162,59,22.481329065691202,11117,8893.6,228,Running,82,66,7,High,1.6416628850814732,36.836276443877004,3,Low,Not Fit
User_6244,21,Female,154,69,29.094282341035587,11453,9162.4,598,Swimming,82,61,6,High,3.356762335557661,37.21369585251246,3,High,Not Fit
User_6245,39,Male,176,68,21.952479338842977,11447,9157.6,300,Running,83,90,7,High,2.1661445666176666,37.27788444103072,2,High,Not Fit
User_6246,45,Male,174,72,23.781212841854934,3755,3004.0,254,Swimming,25,67,9,Low,2.7809140553419973,36.96673978189521,5,Moderate,Not Fit
User_6247,41,Female,180,99,30.555555555555554,10775,8620.0,518,Running,115,68,6,High,2.2121292884698827,36.78831972070548,3,Moderate,Not Fit
User_6248,43,Male,167,52,18.645344042454013,10768,8614.4,574,Running,87,74,8,Medium,2.81244642638435,37.13053992749853,4,Moderate,Fit
User_6249,29,Female,161,70,27.005130974885226,13355,10684.0,800,Running,114,74,8,Low,3.325220570915649,36.719232493080106,2,Moderate,Not Fit
User_6250,33,Male,156,65,26.709401709401707,10816,8652.800000000001,768,Running,67,85,9,Low,1.7765001643001763,37.1319625851014,3,Moderate,Not Fit
User_6251,21,Male,184,76,22.448015122873343,7828,6262.400000000001,576,Cycling,35,67,6,Medium,2.2057554690874874,37.41543329459725,5,High,Fit
User_6252,28,Female,160,76,29.687499999999993,4118,3294.4,684,Cycling,68,66,8,Low,2.3651610729162695,37.43536573939886,5,Moderate,Not Fit
User_6253,23,Male,166,88,31.934968790825955,13319,10655.2,195,Swimming,20,87,6,Low,1.9296170720189054,36.693779542015044,5,Low,Not Fit
User_6254,45,Female,163,66,24.840980089578082,6420,5136.0,781,Running,25,85,6,Low,3.0175950210051816,36.809864209591616,5,High,Fit
User_6255,20,Male,166,70,25.402816083611555,12087,9669.6,594,Walking,90,60,7,Medium,1.705530093611344,37.16348238143334,3,Moderate,Not Fit
User_6256,44,Female,163,100,37.63784862057285,10116,8092.8,522,Swimming,24,61,8,High,3.435465375527302,36.60388380640898,3,Low,Not Fit
User_6257,34,Female,172,87,29.40778799351001,12652,10121.6,369,Walking,52,79,9,High,3.4354383681374516,37.48687670090666,3,Moderate,Not Fit
User_6258,37,Female,158,55,22.031725684986377,13558,10846.400000000001,404,Running,100,69,6,Medium,2.3272408735856223,36.968226123201674,5,Low,Fit
User_6259,27,Male,171,52,17.783249546869126,14110,11288.0,488,Walking,67,76,9,High,2.050344007511093,37.20474663459464,2,High,Not Fit
User_6260,21,Female,170,55,19.031141868512112,8908,7126.400000000001,327,Cycling,117,62,6,Medium,3.05295705082383,37.361686379273934,2,Moderate,Fit
User_6261,44,Female,182,75,22.6421929718633,12867,10293.6,696,Walking,102,67,5,High,2.6489952737930667,36.74697768873212,5,High,Not Fit
User_6262,28,Male,164,75,27.885187388459254,12292,9833.6,318,Cycling,85,77,5,High,3.3875435225208506,36.5240046162496,5,Low,Not Fit
User_6263,20,Female,190,70,19.390581717451525,4046,3236.8,302,Cycling,36,82,9,Low,2.1089237874660647,36.72675786794645,4,Low,Not Fit
User_6264,40,Female,165,65,23.875114784205696,10489,8391.2,172,Running,42,88,7,Medium,2.2171392914763643,37.16021779956937,2,High,Fit
User_6265,29,Male,176,52,16.787190082644628,10780,8624.0,624,Cycling,99,61,9,High,1.961237049944965,36.864768161213235,2,Low,Not Fit
User_6266,40,Male,168,66,23.384353741496604,6211,4968.8,169,Walking,120,79,7,Medium,2.707786806451434,36.70653013260135,5,Moderate,Fit
User_6267,35,Male,155,85,35.37981269510926,7066,5652.8,639,Running,90,66,6,Medium,2.5707462990171965,36.67979229054863,5,Moderate,Not Fit
User_6268,28,Male,165,78,28.650137741046834,5098,4078.4,688,Cycling,87,73,7,Low,1.6728395999880492,36.60518179992885,3,Low,Not Fit
User_6269,45,Female,165,64,23.507805325987146,10078,8062.400000000001,561,Cycling,113,66,9,Medium,3.063031028835966,37.3072298852667,3,High,Fit
User_6270,25,Female,177,77,24.577867151840145,10894,8715.2,758,Swimming,60,80,8,High,2.1995844702753846,37.266158510439766,4,Low,Not Fit
User_6271,40,Male,184,49,14.473062381852552,6712,5369.6,680,Running,49,62,6,Low,2.334838182718415,36.905894422026925,5,High,Not Fit
User_6272,24,Female,155,70,29.1363163371488,7658,6126.400000000001,251,Cycling,106,74,6,Low,2.4953529940774097,36.60619539127293,5,High,Not Fit
User_6273,24,Female,157,57,23.124670372023203,3490,2792.0,439,Running,90,90,8,Medium,2.8458452159543146,36.862357313592675,2,Low,Not Fit
User_6274,31,Male,185,58,16.946676406135865,6102,4881.6,137,Running,102,84,8,High,3.4659823843885853,37.00119160981525,5,Moderate,Not Fit
User_6275,37,Male,174,64,21.13885585942661,6368,5094.400000000001,389,Swimming,60,66,5,Medium,2.6395189312941216,37.357567193902135,4,High,Not Fit
User_6276,22,Female,176,82,26.47210743801653,13463,10770.400000000001,579,Cycling,70,84,6,Medium,3.3063724286477654,37.4934191887177,3,High,Not Fit
User_6277,34,Female,182,73,22.03840115928028,9199,7359.200000000001,244,Running,29,80,9,Medium,2.2923579380739705,37.06977898695892,4,High,Fit
User_6278,40,Female,157,65,26.370238143535232,4736,3788.8,585,Walking,113,65,7,High,2.0893580194725754,37.43701619150408,5,Moderate,Not Fit
User_6279,34,Female,168,60,21.258503401360546,4125,3300.0,451,Walking,89,72,9,Medium,2.9618227916997943,37.34336783873655,2,Low,Not Fit
User_6280,35,Female,175,75,24.489795918367346,12818,10254.400000000001,438,Cycling,75,72,8,Low,3.320088611365785,37.47127950394769,5,High,Fit
User_6281,27,Male,157,60,24.341758286340216,14289,11431.2,391,Walking,120,69,8,Low,3.4098737243907493,36.88859206114237,4,Low,Fit
User_6282,25,Female,155,60,24.97398543184183,10380,8304.0,676,Swimming,60,84,8,Medium,1.6694536279795407,36.72651205175653,4,Moderate,Not Fit
User_6283,28,Female,171,68,23.25501863821347,6222,4977.6,459,Swimming,46,62,7,High,1.9252264356843527,36.707522080511666,4,High,Not Fit
User_6284,35,Male,177,78,24.897060231734173,5580,4464.0,112,Swimming,107,71,7,High,2.4491373950868414,36.592150795908395,4,Low,Not Fit
User_6285,31,Female,152,78,33.76038781163435,12290,9832.0,718,Walking,79,64,7,High,2.8463724660041354,37.012688882646856,3,High,Not Fit
User_6286,44,Male,161,76,29.319856487018246,14564,11651.2,163,Swimming,65,82,9,High,1.9025327851558784,36.62648577275261,4,Low,Not Fit
User_6287,22,Female,166,65,23.588329220496444,8833,7066.400000000001,582,Swimming,81,70,7,Medium,3.276473139903458,36.91768657540762,3,Moderate,Fit
User_6288,28,Female,183,81,24.187046492878256,8980,7184.0,466,Cycling,27,62,9,High,2.34731992868409,37.11065168964566,2,Low,Not Fit
User_6289,22,Female,177,68,21.705129432793896,6084,4867.2,276,Swimming,29,88,8,Low,2.830482107795822,37.15550584026212,5,Moderate,Fit
User_6290,23,Male,179,92,28.71321119815237,6436,5148.8,639,Walking,67,79,9,Medium,3.0083410067452268,37.07463585473008,2,High,Not Fit
User_6291,30,Male,170,83,28.719723183391007,3919,3135.2000000000003,194,Swimming,78,87,5,High,2.500034769445671,37.21174111240199,3,Low,Not Fit
User_6292,45,Female,178,67,21.146319909102385,13001,10400.800000000001,487,Cycling,95,76,8,High,3.1949038891713117,37.47113340744393,3,Low,Not Fit
User_6293,35,Female,182,72,21.736505252988767,7296,5836.8,593,Cycling,87,75,7,Medium,1.5022244925120014,37.2383327407384,3,Low,Not Fit
User_6294,39,Male,169,86,30.110990511536716,12192,9753.6,287,Cycling,32,90,9,Low,1.5755131717026747,37.49097296300742,2,Low,Not Fit
User_6295,22,Female,158,68,27.239224483255885,9448,7558.400000000001,746,Running,70,83,7,Medium,2.3075298299031064,36.86814551967321,2,Low,Not Fit
User_6296,38,Female,169,67,23.458562375266975,8589,6871.200000000001,194,Walking,71,68,9,High,3.4495082733583113,36.55778237524075,4,Low,Not Fit
User_6297,25,Male,175,66,21.551020408163264,4425,3540.0,137,Swimming,82,90,8,High,2.9163407430690427,37.16211091133859,3,Moderate,Not Fit
User_6298,35,Female,178,74,23.355636914530994,7723,6178.400000000001,377,Walking,81,78,7,Medium,2.3966320245795205,36.96549322616014,2,High,Fit
User_6299,21,Male,167,73,26.175194521137367,3811,3048.8,757,Swimming,78,60,8,Medium,2.4650062891494557,37.22594831691443,4,Moderate,Not Fit
User_6300,31,Male,188,84,23.766410140334994,7297,5837.6,549,Cycling,95,82,6,Medium,1.7103491502029544,37.03012841134271,2,High,Not Fit
User_6301,27,Male,173,45,15.035584215977813,8504,6803.200000000001,385,Running,26,88,8,High,1.9625097041907233,36.663231482159645,3,Moderate,Not Fit
User_6302,41,Female,189,58,16.23694745387867,8586,6868.8,320,Swimming,38,78,7,Low,2.029767581608341,37.48950471575135,2,Low,Not Fit
User_6303,28,Female,150,78,34.666666666666664,12007,9605.6,223,Walking,21,85,5,High,2.9953830831659176,36.74307228574719,4,High,Not Fit
User_6304,40,Male,161,80,30.86300682844026,10294,8235.2,498,Cycling,50,68,8,High,2.86255698604005,36.56720691318503,3,Low,Not Fit
User_6305,43,Male,165,62,22.77318640955005,6814,5451.200000000001,566,Running,49,74,6,Low,2.5593138348575755,36.66497216193313,2,Moderate,Fit
User_6306,40,Female,177,80,25.53544639152223,10442,8353.6,237,Walking,71,89,8,Low,2.573340808279567,36.66473777334428,2,High,Not Fit
User_6307,32,Female,166,66,23.95122659311947,4872,3897.6000000000004,275,Swimming,56,90,5,Medium,2.895965537564405,37.241578999468906,5,High,Not Fit
User_6308,34,Female,170,79,27.33564013840831,13205,10564.0,175,Running,45,81,7,Medium,2.98651500935648,36.957978657871145,5,High,Not Fit
User_6309,36,Female,159,66,26.106562240417702,10458,8366.4,506,Cycling,29,82,7,Medium,2.921995240194681,36.54318482150637,5,Moderate,Not Fit
User_6310,36,Male,182,54,16.302378939741576,3257,2605.6000000000004,498,Running,37,76,6,Medium,2.972627669482823,37.02882170523434,5,Low,Not Fit
User_6311,37,Female,187,69,19.73176241814178,3428,2742.4,383,Swimming,93,89,7,Low,2.3697052288603606,36.74669135641307,3,Moderate,Not Fit
User_6312,21,Female,186,51,14.74158862296219,12677,10141.6,713,Swimming,38,85,6,Medium,1.8988216766547878,36.699155970749004,4,High,Not Fit
User_6313,26,Female,158,68,27.239224483255885,8711,6968.8,444,Running,102,89,8,High,3.1166716373715078,37.056158840477124,2,Low,Not Fit
User_6314,36,Male,168,78,27.636054421768712,14213,11370.400000000001,266,Walking,117,85,5,High,3.4322738641360386,36.94296142362744,2,High,Not Fit
User_6315,41,Male,170,77,26.643598615916957,6370,5096.0,101,Walking,93,88,9,Low,2.0967771046568062,36.88754586094539,2,Moderate,Not Fit
User_6316,27,Male,174,78,25.762980578676178,11800,9440.0,678,Running,100,86,6,Medium,3.121354193328406,36.67287748103651,3,High,Not Fit
User_6317,37,Female,188,86,24.332277048438208,7229,5783.200000000001,315,Running,29,78,8,Low,2.3399198283115075,37.44699866609781,5,Low,Fit
User_6318,25,Female,161,46,17.746228926353147,8154,6523.200000000001,716,Walking,44,85,6,High,2.827861837066034,37.131535340144495,4,High,Not Fit
User_6319,42,Male,174,59,19.487382745408905,12153,9722.4,284,Swimming,93,75,8,Medium,2.058838611776368,37.33401239981155,4,Low,Fit
